
# Model: English, Test Dataset: English
+----------------------+---------------------+---------------------+---------------------+
| Word                 | Unigram Probability | Bigram Probability  | Trigram Probability |
|                    . | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|              Article | 0.00000000088777461 | 0.00000080323143218 | 0.00000000000000000 |
|                   15 | 0.00000000000000000 | 0.00000000000000000 | 1.00000000000000000 |
|             Everyone | 0.00000000001466766 | 0.00000000000000000 | 0.00000000000000000 |
|                  has | 0.00018012688809463 | 0.02067717756526234 | 0.12500000000000000 |
|                  the | 0.00037881360444439 | 0.13722126929674100 | 0.84999999999999998 |
|                right | 0.00000013486880116 | 0.00071894925566285 | 0.52083333333333337 |
|                   to | 0.00385880872889147 | 0.06060606060606061 | 1.00000000000000000 |
|                    a | 0.07329317269076305 | 1.00000000000000000 | 1.00000000000000000 |
|          nationality | 0.00000000000000573 | 0.00000000009910030 | 0.00000000000000000 |
|                    . | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                   No | 0.00409267592458186 | 0.01449275362318841 | 1.00000000000000000 |
|                  one | 0.00043967502402636 | 0.00000000000000000 | 0.00000000000000000 |
|                shall | 0.00000018593443393 | 0.00008990077202288 | 0.01562500000000000 |
|                   be | 0.00140219512588507 | 0.61538461538461542 | 1.00000000000000000 |
|          arbitrarily | 0.00000000000000053 | 0.00000000000000000 | 0.00000000000000000 |
|             deprived | 0.00000000000500981 | 0.00000000000000000 | 0.00000000000000000 |
|                   of | 0.00169553716875534 | 0.24137931034482760 | 1.00000000000000000 |
|                  his | 0.00014064702221087 | 0.00496524329692155 | 0.00000000000000000 |
|          nationality | 0.00000000000000573 | 0.00000000009910030 | 0.00000000000000000 |
|                  nor | 0.00020956473107799 | 0.00124937531234383 | 0.00000000000000000 |
|               denied | 0.00000005732189103 | 0.00000304566190528 | 0.00000000000000000 |
|                  the | 0.00037881360444439 | 0.13722126929674100 | 0.84999999999999998 |
|                right | 0.00000013486880116 | 0.00071894925566285 | 0.52083333333333337 |
|                   to | 0.00385880872889147 | 0.06060606060606061 | 1.00000000000000000 |
|               change | 0.00000000694608949 | 0.00001126961244731 | 0.00000000000000000 |
|                  his | 0.00014064702221087 | 0.00496524329692155 | 0.00000000000000000 |
|          nationality | 0.00000000000000573 | 0.00000000009910030 | 0.00000000000000000 |
|                    . | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|              Article | 0.00000000088777461 | 0.00000080323143218 | 0.00000000000000000 |
|                   16 | 0.00000000000000000 | 0.00000000000000000 | 1.00000000000000000 |
|                  Men | 0.00019709570042561 | 0.02156721782890007 | 0.40000000000000002 |
|                  and | 0.00018101348475465 | 0.06551518761167360 | 0.50000000000000000 |
|                women | 0.00000014980621091 | 0.00060067848064576 | 0.00000000000000000 |
|                   of | 0.00169553716875534 | 0.24137931034482760 | 1.00000000000000000 |
|                 full | 0.00000057334258713 | 0.00068058076225045 | 0.00000000000000000 |
|                  age | 0.00010277132950764 | 0.00210748155953635 | 0.50000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|              without | 0.00000000019388677 | 0.00000000000000000 | 0.00000000000000000 |
|                  any | 0.00004137451080106 | 0.00436767917411157 | 0.00000000000000000 |
|           limitation | 0.00000000000020706 | 0.00000000006052246 | 0.00000000000000000 |
|                  due | 0.00007201573669397 | 0.00000000000000000 | 0.00000000000000000 |
|                   to | 0.00385880872889147 | 0.06060606060606061 | 1.00000000000000000 |
|                 race | 0.00000728638249058 | 0.00035813412122840 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|          nationality | 0.00000000000000573 | 0.00000000009910030 | 0.00000000000000000 |
|                   or | 0.00298180674505250 | 0.08620689655172414 | 1.00000000000000000 |
|             religion | 0.00000000003092063 | 0.00000000000000000 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|                 have | 0.00000294471449238 | 0.00827087102610494 | 0.50000000000000000 |
|                  the | 0.00037881360444439 | 0.13722126929674100 | 0.84999999999999998 |
|                right | 0.00000013486880116 | 0.00071894925566285 | 0.52083333333333337 |
|                   to | 0.00385880872889147 | 0.06060606060606061 | 1.00000000000000000 |
|                marry | 0.00000004029302332 | 0.00000000000000000 | 0.00000000000000000 |
|                  and | 0.00018101348475465 | 0.06551518761167360 | 0.50000000000000000 |
|                   to | 0.00385880872889147 | 0.06060606060606061 | 1.00000000000000000 |
|                found | 0.00000007988201010 | 0.00027209625677180 | 0.05000000000000000 |
|                    a | 0.07329317269076305 | 1.00000000000000000 | 1.00000000000000000 |
|               family | 0.00000000082272178 | 0.00000011952595052 | 0.16666666666666666 |
|                    . | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                 They | 0.00000304267955377 | 0.00000000000000000 | 0.00000000000000000 |
|                  are | 0.00040317983114536 | 0.03062046736502820 | 0.00000000000000000 |
|             entitled | 0.00000000023012915 | 0.00000000000000000 | 0.00000000000000000 |
|                   to | 0.00385880872889147 | 0.06060606060606061 | 1.00000000000000000 |
|                equal | 0.00000000484522026 | 0.00005390508661874 | 1.00000000000000000 |
|               rights | 0.00000000622888037 | 0.00006535902324208 | 0.52083333333333337 |
|                   as | 0.00338502604796697 | 0.13698630136986301 | 1.00000000000000000 |
|                   to | 0.00385880872889147 | 0.06060606060606061 | 1.00000000000000000 |
|             marriage | 0.00000000002950439 | 0.00000000000000000 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|               during | 0.00000000180198860 | 0.00000000000000000 | 0.00000000000000000 |
|             marriage | 0.00000000002950439 | 0.00000000000000000 | 0.00000000000000000 |
|                  and | 0.00018101348475465 | 0.06551518761167360 | 0.50000000000000000 |
|                   at | 0.00485677650360478 | 0.09589041095890410 | 1.00000000000000000 |
|                  its | 0.00017514534841354 | 0.01116427432216906 | 0.00000000000000000 |
|          dissolution | 0.00000000000000238 | 0.00000000000000000 | 0.00000000000000000 |
|                    . | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|             Marriage | 0.00000000002950439 | 0.00000000000000000 | 0.00000000000000000 |
|                shall | 0.00000018593443393 | 0.00008990077202288 | 0.01562500000000000 |
|                   be | 0.00140219512588507 | 0.61538461538461542 | 1.00000000000000000 |
|----------------------|---------------------|---------------------|---------------------|
|             Accuracy |           95.00000% |           80.60000% |           64.70000% |
+----------------------+---------------------+---------------------+---------------------+

# Model: English, Test Dataset: French
+----------------------+---------------------+---------------------+---------------------+
| Word                 | Unigram Probability | Bigram Probability  | Trigram Probability |
|----------------------|---------------------|---------------------|---------------------|
|          Déclaration | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|          universelle | 0.00000000000000163 | 0.00000000014012622 | 0.00000000000000000 |
|                  des | 0.00017435388883804 | 0.00373831775700935 | 0.00000000000000000 |
|               droits | 0.00000001835214392 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                    l | 0.03212851405622490 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                homme | 0.00000022684940509 | 0.00001684292385458 | 0.00000000000000000 |
|            Préambule | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|          Considérant | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                  que | 0.00000205759247697 | 0.00000000000000000 | 0.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|       reconnaissance | 0.00000000000000000 | 0.00000000000000407 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|              dignité | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|            inhérente | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                    à | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                 tous | 0.00000339974237215 | 0.00054996425232360 | 0.00000000000000000 |
|                  les | 0.00015940926979478 | 0.01226635514018691 | 0.16666666666666666 |
|              membres | 0.00000000024275615 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|              famille | 0.00000000035353908 | 0.00000004482223144 | 0.00000000000000000 |
|              humaine | 0.00000000083920291 | 0.00000000000000000 | 0.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                leurs | 0.00000015571077728 | 0.00000000000000000 | 0.00000000000000000 |
|               droits | 0.00000001835214392 | 0.00000000000000000 | 0.00000000000000000 |
|                égaux | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|         inaliénables | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|            constitue | 0.00000000000175923 | 0.00000000000000000 | 0.00000000000000000 |
|                   le | 0.00345155723294786 | 0.18750000000000000 | 1.00000000000000000 |
|            fondement | 0.00000000000587545 | 0.00000000897496400 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|              liberté | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|              justice | 0.00000000001302570 | 0.00000608274726063 | 0.00416666666666667 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|                 paix | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                 dans | 0.00000836006054088 | 0.00124790833546045 | 0.00000000000000000 |
|                   le | 0.00345155723294786 | 0.18750000000000000 | 1.00000000000000000 |
|                monde | 0.00000040332441399 | 0.00021417862497323 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|          Considérant | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                  que | 0.00000205759247697 | 0.00000000000000000 | 0.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|       méconnaissance | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                   le | 0.00345155723294786 | 0.18750000000000000 | 1.00000000000000000 |
|               mépris | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                  des | 0.00017435388883804 | 0.00373831775700935 | 0.00000000000000000 |
|               droits | 0.00000001835214392 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                    l | 0.03212851405622490 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                homme | 0.00000022684940509 | 0.00001684292385458 | 0.00000000000000000 |
|                  ont | 0.00027120141668916 | 0.02598700649675163 | 0.07692307692307693 |
|              conduit | 0.00000000018802847 | 0.00000000000000000 | 0.00000000000000000 |
|                    à | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                  des | 0.00017435388883804 | 0.00373831775700935 | 0.00000000000000000 |
|                actes | 0.00000043549604775 | 0.00002112190052275 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|             barbarie | 0.00000000001475220 | 0.00000002588368471 | 0.00000000000000000 |
|                  qui | 0.00000109610066530 | 0.00000000000000000 | 0.00000000000000000 |
|            révoltent | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|           conscience | 0.00000000000005179 | 0.00000000012429880 | 0.00128205128205128 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                    l | 0.03212851405622490 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|             humanité | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                  que | 0.00000205759247697 | 0.00000000000000000 | 0.00000000000000000 |
|                    l | 0.03212851405622490 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|            avènement | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                    d | 0.03514056224899598 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                   un | 0.00134070418219061 | 0.21052631578947367 | 1.00000000000000000 |
|                monde | 0.00000040332441399 | 0.00021417862497323 | 0.00000000000000000 |
|                   où | 0.00000000000000000 | 0.00000000000000000 | 1.00000000000000000 |
|                  les | 0.00015940926979478 | 0.01226635514018691 | 0.16666666666666666 |
|                êtres | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|              humains | 0.00000000036077882 | 0.00001055994045975 | 0.00000000000000000 |
|               seront | 0.00000006890103156 | 0.00001552872248055 | 0.00000000000000000 |
|               libres | 0.00000000609710875 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|               parler | 0.00000001132113213 | 0.00000000000000000 | 0.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|               croire | 0.00000001696459334 | 0.00000000000000000 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|              libérés | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|              terreur | 0.00000000195866540 | 0.00000000000000000 | 0.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|               misère | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|                    a | 0.07329317269076305 | 1.00000000000000000 | 1.00000000000000000 |
|                  été | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|             proclamé | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                comme | 0.00000007704319418 | 0.00029755832143100 | 0.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|                 plus | 0.00000048313998183 | 0.00000000000000000 | 0.00000000000000000 |
|                haute | 0.00000052964314020 | 0.00000000000000000 | 0.00000000000000000 |
|           aspiration | 0.00000000000019260 | 0.00000000074361964 | 0.00500000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                    l | 0.03212851405622490 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                homme | 0.00000022684940509 | 0.00001684292385458 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|          Considérant | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   qu | 0.00001915291688844 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                   il | 0.00183868002128998 | 0.01754385964912281 | 1.00000000000000000 |
|                  est | 0.00032878161895173 | 0.00568874441284031 | 0.14285714285714285 |
|            essentiel | 0.00000000002264643 | 0.00000000179765729 | 0.00000000000000000 |
|                  que | 0.00000205759247697 | 0.00000000000000000 | 0.00000000000000000 |
|                  les | 0.00015940926979478 | 0.01226635514018691 | 0.16666666666666666 |
|               droits | 0.00000001835214392 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                    l | 0.03212851405622490 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                homme | 0.00000022684940509 | 0.00001684292385458 | 0.00000000000000000 |
|               soient | 0.00000007700703527 | 0.00000000000000000 | 0.00000000000000000 |
|             protégés | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                  par | 0.00006405660868665 | 0.00000000000000000 | 0.00000000000000000 |
|                   un | 0.00134070418219061 | 0.21052631578947367 | 1.00000000000000000 |
|               régime | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                droit | 0.00000039736381183 | 0.00000000000000000 | 0.00000000000000000 |
|                 pour | 0.00000097087504501 | 0.00000000000000000 | 0.00000000000000000 |
|                  que | 0.00000205759247697 | 0.00000000000000000 | 0.00000000000000000 |
|                    l | 0.03212851405622490 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                homme | 0.00000022684940509 | 0.00001684292385458 | 0.00000000000000000 |
|                   ne | 0.00755028144707343 | 0.00000000000000000 | 1.00000000000000000 |
|                 soit | 0.00001019922711645 | 0.00000000000000000 | 0.00000000000000000 |
|                  pas | 0.00005777654901148 | 0.00000000000000000 | 0.00000000000000000 |
|            contraint | 0.00000000000490251 | 0.00000001032586782 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|                   en | 0.00755028144707343 | 0.11214953271028037 | 1.00000000000000000 |
|              suprême | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|              recours | 0.00000000026116844 | 0.00000206503121976 | 0.00140350877192982 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|                    à | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|              révolte | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|               contre | 0.00000002696127322 | 0.00004889613026721 | 0.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|             tyrannie | 0.00000000006066064 | 0.00000000989769181 | 0.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                    l | 0.03212851405622490 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|           oppression | 0.00000000000004662 | 0.00000000145911812 | 0.00225563909774436 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|          Considérant | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   qu | 0.00001915291688844 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                   il | 0.00183868002128998 | 0.01754385964912281 | 1.00000000000000000 |
|                  est | 0.00032878161895173 | 0.00568874441284031 | 0.14285714285714285 |
|            essentiel | 0.00000000002264643 | 0.00000000179765729 | 0.00000000000000000 |
|                    d | 0.03514056224899598 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|           encourager | 0.00000000000004084 | 0.00000000003797391 | 0.00000000000000000 |
|                   le | 0.00345155723294786 | 0.18750000000000000 | 1.00000000000000000 |
|        développement | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|            relations | 0.00000000000928529 | 0.00000010135025553 | 0.00038866396761134 |
|             amicales | 0.00000000002311976 | 0.00000000000000000 | 0.00000000000000000 |
|                entre | 0.00000275221916616 | 0.00007339692307544 | 0.00000000000000000 |
|              nations | 0.00000000369239528 | 0.00000215996180272 | 0.09230769230769231 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|          Considérant | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                  que | 0.00000205759247697 | 0.00000000000000000 | 0.00000000000000000 |
|                 dans | 0.00000836006054088 | 0.00124790833546045 | 0.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|               Charte | 0.00000002569289805 | 0.00001720026654270 | 0.00173611111111111 |
|                  les | 0.00015940926979478 | 0.01226635514018691 | 0.16666666666666666 |
|              peuples | 0.00000000009517249 | 0.00000000000000000 | 0.00000000000000000 |
|                  des | 0.00017435388883804 | 0.00373831775700935 | 0.00000000000000000 |
|              Nations | 0.00000000369239528 | 0.00000215996180272 | 0.09230769230769231 |
|                Unies | 0.00000038068995180 | 0.00007003686565516 | 0.00000000000000000 |
|                  ont | 0.00027120141668916 | 0.02598700649675163 | 0.07692307692307693 |
|             proclamé | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                    à | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|              nouveau | 0.00000000008241809 | 0.00000000000000000 | 0.00000000000000000 |
|                 leur | 0.00000337147682974 | 0.00000000000000000 | 0.00000000000000000 |
|                  foi | 0.00009703375363359 | 0.00000000000000000 | 0.00000000000000000 |
|                 dans | 0.00000836006054088 | 0.00124790833546045 | 0.00000000000000000 |
|                  les | 0.00015940926979478 | 0.01226635514018691 | 0.16666666666666666 |
|               droits | 0.00000001835214392 | 0.00000000000000000 | 0.00000000000000000 |
|         fondamentaux | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                    l | 0.03212851405622490 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                homme | 0.00000022684940509 | 0.00001684292385458 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|                 dans | 0.00000836006054088 | 0.00124790833546045 | 0.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|              dignité | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|               valeur | 0.00000000173669040 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                   la | 0.00235480072902050 | 0.15625000000000000 | 1.00000000000000000 |
|             personne | 0.00000000013399662 | 0.00000000000000000 | 0.00000000000000000 |
|              humaine | 0.00000000083920291 | 0.00000000000000000 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|                 dans | 0.00000836006054088 | 0.00124790833546045 | 0.00000000000000000 |
|                    l | 0.03212851405622490 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|              égalité | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                  des | 0.00017435388883804 | 0.00373831775700935 | 0.00000000000000000 |
|               droits | 0.00000001835214392 | 0.00000000000000000 | 0.00000000000000000 |
|                  des | 0.00017435388883804 | 0.00373831775700935 | 0.00000000000000000 |
|               hommes | 0.00000001047698056 | 0.00000110187352320 | 0.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                  des | 0.00017435388883804 | 0.00373831775700935 | 0.00000000000000000 |
|               femmes | 0.00000001057582000 | 0.00000031187875423 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                   qu | 0.00001915291688844 | 1.00000000000000000 | 1.00000000000000000 |
|                    ' | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|                  ils | 0.00008491895680657 | 0.00000000000000000 | 0.00000000000000000 |
|                   se | 0.00496161352236254 | 0.06521739130434782 | 1.00000000000000000 |
|                 sont | 0.00001252536663424 | 0.00112986984768485 | 0.03846153846153846 |
|             déclarés | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|              résolus | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                    à | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|            favoriser | 0.00000000000065023 | 0.00000000000000000 | 0.00000000000000000 |
|                   le | 0.00345155723294786 | 0.18750000000000000 | 1.00000000000000000 |
|              progrès | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|               social | 0.00000000655013112 | 0.00000016013782743 | 0.00000000000000000 |
|                   et | 0.00711883679295495 | 0.00934579439252336 | 1.00000000000000000 |
|                    à | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|            instaurer | 0.00000000000484776 | 0.00000000000000000 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|           meilleures | 0.00000000000008626 | 0.00000000000000000 | 0.00000000000000000 |
|           conditions | 0.00000000000010662 | 0.00000006643128567 | 0.00000000000000000 |
|                   de | 0.00377514072353672 | 0.05714285714285714 | 1.00000000000000000 |
|                  vie | 0.00004320944201638 | 0.00000000000000000 | 0.00000000000000000 |
|                 dans | 0.00000836006054088 | 0.00124790833546045 | 0.00000000000000000 |
|                  une | 0.00014403147338795 | 0.00000000000000000 | 0.00000000000000000 |
|              liberté | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                 plus | 0.00000048313998183 | 0.00000000000000000 | 0.00000000000000000 |
|               grande | 0.00000001299661398 | 0.00000000000000000 | 0.00000000000000000 |
|                    , | 0.01104417670682731 | 1.00000000000000000 | 1.00000000000000000 |
|          Considérant | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                  que | 0.00000205759247697 | 0.00000000000000000 | 0.00000000000000000 |
|                  les | 0.00015940926979478 | 0.01226635514018691 | 0.16666666666666666 |
|                Etats | 0.00000159681884174 | 0.00000123439678380 | 0.00000000000000000 |
|              Membres | 0.00000000024275615 | 0.00000000000000000 | 0.00000000000000000 |
|                   se | 0.00496161352236254 | 0.06521739130434782 | 1.00000000000000000 |
|                 sont | 0.00001252536663424 | 0.00112986984768485 | 0.03846153846153846 |
|              engagés | 0.00000000000000000 | 0.00000000000000000 | 0.00000000000000000 |
|                    à | 0.00000000000000000 | 1.00000000000000000 | 1.00000000000000000 |
|              assurer | 0.00000000084004178 | 0.00000035590064695 | 0.00000000000000000 |
